EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeographySrc,SubGeography1Src,ModelGeographyDest,SubGeography1Dest,DerivedMaxTransit
ELECTRICITY,2030,MONSOON,ALLDAYS,NIGHT,INDIA,NER,INDIA,ER,158.96177192
ELECTRICITY,2030,MONSOON,ALLDAYS,NIGHT,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2030,MONSOON,ALLDAYS,NIGHT,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2030,MONSOON,ALLDAYS,NIGHT,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2030,MONSOON,ALLDAYS,NIGHT,INDIA,NER,INDIA,NER,8e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,ER,INDIA,ER,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,ER,INDIA,WR,64.6748595
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,ER,INDIA,NR,123.40116702
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,ER,INDIA,SR,23.632910043000003
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,ER,INDIA,NER,59.610664469999996
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,WR,INDIA,ER,64.6748595
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,WR,INDIA,WR,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,WR,INDIA,NR,94.79861586
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,WR,INDIA,SR,39.64310811
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,NR,INDIA,ER,123.40116702
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,NR,INDIA,WR,94.79861586
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,NR,INDIA,NR,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,SR,INDIA,ER,23.632910043000003
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,SR,INDIA,WR,39.64310811
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,SR,INDIA,SR,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,NER,INDIA,ER,59.610664469999996
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,EARLY,INDIA,NER,INDIA,NER,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,ER,INDIA,ER,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,ER,INDIA,WR,64.6748595
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,ER,INDIA,NR,123.40116702
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,ER,INDIA,SR,23.632910043000003
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,ER,INDIA,NER,59.610664469999996
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,WR,INDIA,ER,64.6748595
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,WR,INDIA,WR,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,WR,INDIA,NR,94.79861586
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,WR,INDIA,SR,39.64310811
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,NR,INDIA,ER,123.40116702
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,NR,INDIA,WR,94.79861586
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,NR,INDIA,NR,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,SR,INDIA,ER,23.632910043000003
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,SR,INDIA,WR,39.64310811
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,SR,INDIA,SR,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,NER,INDIA,ER,59.610664469999996
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,MORN,INDIA,NER,INDIA,NER,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,ER,INDIA,ER,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,ER,INDIA,WR,64.6748595
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,ER,INDIA,NR,123.40116702
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,ER,INDIA,SR,23.632910043000003
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,ER,INDIA,NER,59.610664469999996
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,WR,INDIA,ER,64.6748595
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,WR,INDIA,WR,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,WR,INDIA,NR,94.79861586
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,WR,INDIA,SR,39.64310811
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,NR,INDIA,ER,123.40116702
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,NR,INDIA,WR,94.79861586
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,NR,INDIA,NR,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,SR,INDIA,ER,23.632910043000003
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,SR,INDIA,WR,39.64310811
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,SR,INDIA,SR,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,NER,INDIA,ER,59.610664469999996
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,MID,INDIA,NER,INDIA,NER,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,ER,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,WR,64.6748595
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,NR,123.40116702
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,SR,23.632910043000003
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,NER,59.610664469999996
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,ER,64.6748595
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,WR,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,NR,94.79861586
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,SR,39.64310811
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,ER,123.40116702
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,WR,94.79861586
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,NR,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,ER,23.632910043000003
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,WR,39.64310811
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,SR,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,INDIA,ER,59.610664469999996
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,INDIA,NER,3e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,ER,INDIA,ER,4e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,ER,INDIA,WR,86.233146
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,ER,INDIA,NR,164.53488936
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,ER,INDIA,SR,31.510546724
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,ER,INDIA,NER,79.48088596
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,WR,INDIA,ER,86.233146
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,WR,INDIA,WR,4e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,WR,INDIA,NR,126.39815448
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,WR,INDIA,SR,52.85747748
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,NR,INDIA,ER,164.53488936
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,NR,INDIA,WR,126.39815448
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,NR,INDIA,NR,4e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,SR,INDIA,ER,31.510546724
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,SR,INDIA,WR,52.85747748
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,SR,INDIA,SR,4e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,NER,INDIA,ER,79.48088596
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,EVENING,INDIA,NER,INDIA,NER,4e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,INDIA,ER,8e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,INDIA,WR,172.466292
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,INDIA,NR,329.06977872
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,INDIA,SR,63.021093448
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,INDIA,NER,158.96177192
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,INDIA,ER,172.466292
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,INDIA,WR,8e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,INDIA,NR,252.79630896
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,INDIA,SR,105.71495496
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,INDIA,ER,329.06977872
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,INDIA,WR,252.79630896
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,INDIA,NR,8e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,INDIA,ER,63.021093448
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,INDIA,WR,105.71495496
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,INDIA,SR,8e+18
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,INDIA,ER,158.96177192
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2030,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,INDIA,NER,8e+18
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,ER,INDIA,ER,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,ER,INDIA,WR,64.6748595
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,ER,INDIA,NR,123.40116702
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,ER,INDIA,SR,23.632910043000003
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,ER,INDIA,NER,59.610664469999996
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,WR,INDIA,ER,64.6748595
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,WR,INDIA,WR,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,WR,INDIA,NR,94.79861586
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,WR,INDIA,SR,39.64310811
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,NR,INDIA,ER,123.40116702
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,NR,INDIA,WR,94.79861586
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,NR,INDIA,NR,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,SR,INDIA,ER,23.632910043000003
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,SR,INDIA,WR,39.64310811
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,SR,INDIA,SR,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,NER,INDIA,ER,59.610664469999996
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,EARLY,INDIA,NER,INDIA,NER,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,ER,INDIA,ER,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,ER,INDIA,WR,64.6748595
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,ER,INDIA,NR,123.40116702
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,ER,INDIA,SR,23.632910043000003
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,ER,INDIA,NER,59.610664469999996
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,WR,INDIA,ER,64.6748595
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,WR,INDIA,WR,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,WR,INDIA,NR,94.79861586
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,WR,INDIA,SR,39.64310811
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,NR,INDIA,ER,123.40116702
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,NR,INDIA,WR,94.79861586
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,NR,INDIA,NR,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,SR,INDIA,ER,23.632910043000003
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,SR,INDIA,WR,39.64310811
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,SR,INDIA,SR,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,NER,INDIA,ER,59.610664469999996
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,MORN,INDIA,NER,INDIA,NER,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,ER,INDIA,ER,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,ER,INDIA,WR,64.6748595
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,ER,INDIA,NR,123.40116702
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,ER,INDIA,SR,23.632910043000003
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,ER,INDIA,NER,59.610664469999996
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,WR,INDIA,ER,64.6748595
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,WR,INDIA,WR,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,WR,INDIA,NR,94.79861586
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,WR,INDIA,SR,39.64310811
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,NR,INDIA,ER,123.40116702
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,NR,INDIA,WR,94.79861586
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,NR,INDIA,NR,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,SR,INDIA,ER,23.632910043000003
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,SR,INDIA,WR,39.64310811
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,SR,INDIA,SR,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,NER,INDIA,ER,59.610664469999996
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,MID,INDIA,NER,INDIA,NER,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,ER,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,WR,64.6748595
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,NR,123.40116702
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,SR,23.632910043000003
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,NER,59.610664469999996
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,ER,64.6748595
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,WR,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,NR,94.79861586
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,SR,39.64310811
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,ER,123.40116702
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,WR,94.79861586
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,NR,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,ER,23.632910043000003
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,WR,39.64310811
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,SR,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,INDIA,ER,59.610664469999996
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2030,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,INDIA,NER,3e+18
ELECTRICITY,2030,WINTER,ALLDAYS,EVENING,INDIA,ER,INDIA,ER,4e+18
ELECTRICITY,2030,WINTER,ALLDAYS,EVENING,INDIA,ER,INDIA,WR,86.233146
ELECTRICITY,2030,WINTER,ALLDAYS,EVENING,INDIA,ER,INDIA,NR,164.53488936
ELECTRICITY,2030,WINTER,ALLDAYS,EVENING,INDIA,ER,INDIA,SR,31.510546724
ELECTRICITY,2030,WINTER,ALLDAYS,EVENING,INDIA,ER,INDIA,NER,79.48088596
ELECTRICITY,2030,WINTER,ALLDAYS,EVENING,INDIA,WR,INDIA,ER,86.233146
ELECTRICITY,2030,WINTER,ALLDAYS,EVENING,INDIA,WR,INDIA,WR,4e+18
ELECTRICITY,2030,WINTER,ALLDAYS,EVENING,INDIA,WR,INDIA,NR,126.39815448
ELECTRICITY,2030,WINTER,ALLDAYS,EVENING,INDIA,WR,INDIA,SR,52.85747748
